,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,AvgWorkingHours,StdWorkingHours,TotalHours,DaysWorked,OvertimeDays,TotalOvertimeHours,AvgOvertimePerDay
571,33,Yes,Travel_Rarely,Research & Development,3,2,Life Sciences,1,572,Male,1,Sales Executive,Single,49360,0.0,Y,14,8,0,6.0,2,5,0,3,1.0,1.0,3.0,2,3,8.983830721747388,0.2894631003848922,2102.216388888889,234,234,230.21638888888887,0.9838307217473884
572,41,No,Travel_Rarely,Research & Development,4,2,Medical,1,573,Male,2,Research Scientist,Married,25430,3.0,Y,12,8,0,6.0,3,1,0,0,2.0,4.0,3.0,3,3,8.124268207282913,0.3021326408651671,1933.575833333333,238,153,45.394166666666656,0.1907317927170868
573,31,Yes,Travel_Frequently,Sales,10,3,Technical Degree,1,574,Female,1,Research Director,Married,53040,1.0,Y,17,8,0,2.0,3,2,2,2,3.0,3.0,2.0,4,3,7.1295670995671,0.2997310707308912,1646.93,231,1,0.0336111111111119,0.0001455026455026
574,37,No,Travel_Rarely,Research & Development,23,3,Life Sciences,1,575,Male,3,Manufacturing Director,Divorced,166590,7.0,Y,16,8,1,10.0,2,6,1,3,3.0,4.0,3.0,3,3,8.00203096539162,0.2738386347910778,1952.4955555555557,244,126,26.26555555555555,0.1076457194899817
575,27,No,Travel_Rarely,Research & Development,6,2,Medical,1,576,Female,1,Healthcare Representative,Married,42600,1.0,Y,11,8,2,4.0,2,4,2,2,4.0,3.0,3.0,3,3,7.415027420123986,0.2982611180282523,1727.701388888889,233,3,0.3611111111111107,0.0015498330948974
576,34,No,Travel_Rarely,Sales,1,1,Marketing,1,577,Female,2,Laboratory Technician,Married,24760,1.0,Y,19,8,0,6.0,2,6,1,3,2.0,3.0,2.0,3,3,7.086783816425121,0.3041286142482547,1629.9602777777775,230,0,0.0,0.0
577,35,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,578,Female,3,Laboratory Technician,Single,31020,1.0,Y,13,8,1,6.0,3,5,1,4,3.0,3.0,1.0,2,3,6.802122359963269,0.2969591242801684,1646.1136111111111,242,0,0.0,0.0
578,29,Yes,Travel_Rarely,Research & Development,6,3,Life Sciences,1,579,Male,1,Sales Executive,Married,22440,1.0,Y,12,8,3,11.0,5,11,3,10,4.0,1.0,1.0,1,3,6.792666201766621,0.3112896508171652,1623.4472222222223,239,0,0.0,0.0
579,40,No,Travel_Frequently,Research & Development,2,4,Medical,1,580,Male,4,Human Resources,Single,75960,9.0,Y,11,8,0,20.0,0,18,2,13,2.0,3.0,2.0,1,3,6.714373219373219,0.2997803701906139,1571.1633333333334,234,0,0.0,0.0
580,42,Yes,Travel_Frequently,Sales,2,4,Life Sciences,1,581,Male,1,Laboratory Technician,Single,22850,0.0,Y,16,8,0,22.0,3,21,13,14,3.0,1.0,2.0,1,3,8.01858706108706,0.3235832814786147,1852.2936111111112,231,116,32.57861111111111,0.1410329485329485
581,42,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,582,Male,4,Laboratory Technician,Single,30340,7.0,Y,21,8,1,9.0,3,6,1,5,2.0,1.0,4.0,2,4,7.694989177489178,0.3136241255698868,1777.5425,231,39,6.338888888888887,0.0274410774410774
582,35,No,Travel_Rarely,Research & Development,5,3,Medical,1,583,Male,1,Healthcare Representative,Married,57150,6.0,Y,24,8,2,10.0,0,8,1,7,4.0,3.0,3.0,3,4,7.065130934899657,0.3055881086640986,1603.7847222222222,227,1,0.2588888888888885,0.0011404796867351
583,24,No,Travel_Rarely,Sales,7,4,Life Sciences,1,584,Female,1,Laboratory Technician,Single,25760,8.0,Y,17,8,3,6.0,3,4,1,2,4.0,2.0,3.0,3,3,7.90828216374269,0.3100673330984853,1803.0883333333331,228,79,19.025555555555567,0.0834454191033138
584,28,Yes,Travel_Rarely,Research & Development,15,4,Life Sciences,1,585,Male,2,Sales Executive,Married,41970,1.0,Y,13,8,0,1.0,3,1,0,0,3.0,4.0,2.0,1,3,10.291057422969187,0.2895352765695819,2449.2716666666665,238,238,545.2716666666666,2.291057422969188
585,26,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,586,Male,2,Sales Representative,Married,143360,1.0,Y,21,8,1,8.0,3,8,0,7,1.0,4.0,3.0,3,4,7.521268861454047,0.2916814601333992,1827.6683333333333,243,12,1.6844444444444449,0.0069318701417466
586,30,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,587,Female,1,Manufacturing Director,Married,34480,1.0,Y,11,8,0,10.0,3,10,1,4,3.0,3.0,3.0,3,3,7.689250806823421,0.3066508949538841,1853.1094444444443,241,37,5.643333333333334,0.0234163208852005
587,40,No,Travel_Frequently,Research & Development,26,4,Life Sciences,1,588,Male,2,Research Scientist,Married,194060,3.0,Y,20,8,3,16.0,2,1,0,0,3.0,4.0,1.0,3,4,10.515668510834487,0.2874421708643928,2534.2761111111117,241,241,606.276111111111,2.5156685108344856
588,35,No,Travel_Rarely,Research & Development,18,5,Medical,1,589,Female,2,Research Scientist,Divorced,65380,2.0,Y,16,8,1,15.0,3,7,6,4,3.0,2.0,4.0,3,3,6.89815166432255,0.2868876702583633,1634.8619444444444,237,0,0.0,0.0
589,34,No,Travel_Frequently,Research & Development,6,2,Life Sciences,1,590,Male,1,Research Director,Single,43060,0.0,Y,11,8,0,14.0,2,13,4,9,4.0,1.0,3.0,3,3,7.492503429355281,0.3021614400690996,1820.6783333333333,243,14,1.8747222222222213,0.0077149062642889
590,35,No,Travel_Frequently,Research & Development,3,3,Medical,1,591,Female,2,Laboratory Technician,Married,22580,1.0,Y,11,8,1,2.0,2,2,2,2,4.0,4.0,4.0,3,3,7.986484953703704,0.2839691116461028,1916.756388888889,240,121,25.449166666666663,0.1060381944444444
591,43,Yes,Travel_Rarely,Sales,5,3,Marketing,1,592,Female,3,Research Scientist,Single,45220,8.0,Y,15,8,1,7.0,3,4,1,3,1.0,3.0,2.0,3,3,7.510137741046832,0.2794186852280749,1817.4533333333331,242,13,1.5280555555555555,0.0063142791551882
592,32,No,Non-Travel,Research & Development,11,2,Other,1,593,Female,2,Research Scientist,Divorced,44870,1.0,Y,11,8,0,1.0,5,1,0,0,3.0,1.0,3.0,2,3,6.5948269980506815,0.3026553702510944,1503.6205555555557,228,0,0.0,0.0
593,56,No,Travel_Rarely,Research & Development,3,2,Other,1,594,Male,2,Healthcare Representative,Divorced,44490,4.0,Y,15,8,0,28.0,3,5,4,2,4.0,1.0,3.0,1,3,6.282283677482792,0.2710339351662039,1419.796111111111,226,0,0.0,0.0
594,29,No,Travel_Rarely,Research & Development,26,1,Life Sciences,1,595,Male,1,Laboratory Technician,Married,22180,1.0,Y,24,8,1,10.0,1,10,0,8,2.0,4.0,3.0,3,4,7.468521241830065,0.300185510965238,1777.5080555555555,238,14,1.958333333333336,0.0082282913165266
595,19,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,596,Male,2,Laboratory Technician,Single,191970,1.0,Y,12,8,0,1.0,2,1,0,0,3.0,1.0,3.0,3,3,7.285244072524407,0.3238908955721552,1741.1733333333334,239,1,0.0208333333333339,8.716875871687835e-05
596,45,No,Travel_Rarely,Research & Development,22,3,Life Sciences,1,597,Female,2,Sales Representative,Married,132120,4.0,Y,13,8,0,7.0,4,3,0,2,1.0,3.0,2.0,3,3,8.797695810564663,0.3185136240502749,2146.637777777778,244,242,195.13,0.7997131147540983
597,37,No,Travel_Rarely,Research & Development,14,4,Life Sciences,1,598,Male,3,Research Scientist,Married,65770,1.0,Y,13,8,0,14.0,1,14,3,11,4.0,4.0,2.0,1,3,6.775005715592135,0.3071062282673835,1646.326388888889,243,0,0.0,0.0
598,20,No,Travel_Rarely,Research & Development,6,3,Medical,1,599,Male,5,Research Director,Single,83920,1.0,Y,17,8,0,2.0,5,2,1,2,1.0,3.0,2.0,3,3,6.699550094966762,0.2682880175295979,1567.6947222222225,234,0,0.0,0.0
599,44,Yes,Travel_Rarely,Human Resources,6,2,Human Resources,1,600,Male,3,Sales Executive,Single,45580,1.0,Y,13,8,1,6.0,2,6,0,2,3.0,3.0,3.0,1,3,10.402478354978356,0.3013641091559738,2402.9725,231,231,554.9725,2.402478354978355
600,53,No,Travel_Rarely,Research & Development,6,4,Life Sciences,1,601,Male,1,Research Director,Divorced,40310,3.0,Y,12,8,1,26.0,3,7,4,7,4.0,3.0,3.0,2,3,5.996221993598536,0.2729508858579735,1457.0819444444444,243,0,0.0,0.0
601,29,No,Travel_Rarely,Research & Development,23,3,Medical,1,602,Male,1,Sales Executive,Married,79690,0.0,Y,14,8,0,6.0,3,5,1,3,2.0,4.0,2.0,3,3,8.894559306141584,0.2954439082298453,2108.010555555556,237,237,212.0105555555556,0.8945593061415846
602,22,Yes,Travel_Frequently,Research & Development,22,4,Medical,1,603,Male,1,Sales Representative,Married,26540,0.0,Y,24,8,0,1.0,5,0,0,0,3.0,4.0,3.0,2,4,9.878622831692452,0.2847081226000295,2341.2336111111117,237,237,445.2336111111112,1.878622831692452
603,46,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,604,Male,2,Research Scientist,Married,165550,8.0,Y,14,8,2,28.0,4,26,15,9,3.0,1.0,3.0,3,3,5.993167372881356,0.2879019652940873,1414.3875,236,0,0.0,0.0
604,44,No,Non-Travel,Research & Development,20,3,Life Sciences,1,605,Male,1,Sales Representative,Single,45560,2.0,Y,13,8,0,6.0,4,0,0,0,4.0,3.0,3.0,3,3,6.1708656609195405,0.304146108614134,1431.6408333333334,232,0,0.0,0.0
605,33,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,606,Female,1,Manager,Married,60910,1.0,Y,15,8,0,5.0,6,5,1,4,2.0,3.0,3.0,1,3,7.820513361462728,0.273738173085915,1853.4616666666664,237,61,10.706666666666669,0.0451758087201125
606,41,Yes,Non-Travel,Research & Development,12,3,Life Sciences,1,607,Male,2,Sales Representative,Divorced,195660,6.0,Y,16,8,0,5.0,2,1,0,0,1.0,1.0,1.0,4,3,7.181788194444445,0.3091087513534096,1723.6291666666666,240,2,0.1036111111111104,0.0004317129629629
607,30,No,Travel_Rarely,Sales,20,3,Marketing,1,608,Male,3,Sales Executive,Divorced,48100,8.0,Y,18,8,0,8.0,3,4,0,3,3.0,1.0,3.0,2,3,7.494121557454891,0.2746598908312082,1753.6244444444444,234,9,1.0830555555555552,0.0046284425451092
608,40,No,Travel_Frequently,Sales,9,3,Medical,1,609,Male,1,Manufacturing Director,Married,45230,5.0,Y,16,8,1,5.0,5,0,0,0,2.0,2.0,3.0,4,3,6.791671583087512,0.3083590924226159,1534.9177777777777,226,0,0.0,0.0
609,50,No,Travel_Frequently,Research & Development,25,4,Life Sciences,1,610,Female,2,Healthcare Representative,Married,32020,2.0,Y,24,8,1,32.0,2,2,2,2,4.0,1.0,3.0,3,4,7.228327522082752,0.2986518227819342,1727.5702777777778,239,0,0.0,0.0
610,28,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,611,Male,2,Research Scientist,Married,23510,1.0,Y,16,8,0,6.0,4,6,3,3,4.0,1.0,3.0,3,3,7.196454031465094,0.2866690033465371,1626.3986111111112,226,0,0.0,0.0
611,46,No,Travel_Rarely,Research & Development,8,4,Other,1,612,Male,3,Manager,Married,17020,5.0,Y,21,8,0,25.0,2,4,0,3,4.0,2.0,3.0,3,4,7.289913267698078,0.3208693110154891,1727.7094444444444,237,4,0.1699999999999981,0.000717299578059
612,35,No,Travel_Rarely,Sales,4,4,Marketing,1,613,Male,1,Laboratory Technician,Married,180410,3.0,Y,20,8,1,15.0,3,7,1,7,3.0,1.0,3.0,2,4,8.498400423728814,0.3215109288883017,2005.6225,236,219,119.74833333333332,0.5074081920903954
613,24,Yes,Travel_Rarely,Human Resources,28,4,Human Resources,1,614,Male,3,Manufacturing Director,Married,28860,1.0,Y,19,8,1,1.0,5,1,0,0,4.0,2.0,1.0,3,3,6.56247552618698,0.2901466974780191,1489.6819444444443,227,0,0.0,0.0
614,33,No,Travel_Frequently,Research & Development,9,2,Medical,1,615,Female,1,Sales Executive,Married,20970,1.0,Y,14,8,2,10.0,5,10,0,1,2.0,3.0,2.0,2,3,6.017825712881023,0.2906531315690858,1360.028611111111,226,0,0.0,0.0
615,36,No,Travel_Rarely,Research & Development,9,2,Medical,1,616,Male,2,Sales Executive,Divorced,119350,1.0,Y,11,8,3,7.0,6,7,1,7,3.0,3.0,3.0,4,3,6.583521348859777,0.300375275221091,1507.6263888888889,229,0,0.0,0.0
616,30,No,Travel_Rarely,Sales,29,3,Marketing,1,617,Male,1,Sales Executive,Divorced,25460,1.0,Y,14,8,1,10.0,2,10,8,9,3.0,3.0,2.0,3,3,6.008942837465565,0.2988957979425828,1454.1641666666667,242,0,0.0,0.0
617,44,No,Travel_Rarely,Research & Development,3,4,Medical,1,618,Male,2,Research Scientist,Single,25640,1.0,Y,12,8,3,20.0,3,20,13,17,4.0,4.0,3.0,1,3,7.590850914205345,0.3184485078894989,1799.0316666666668,237,23,3.5472222222222207,0.0149671823722456
618,20,No,Travel_Rarely,Research & Development,18,4,Medical,1,619,Male,1,Human Resources,Single,84120,1.0,Y,13,8,0,2.0,2,2,2,2,3.0,4.0,3.0,2,3,6.2810387488328665,0.3094373993104679,1494.887222222222,238,0,0.0,0.0
619,46,No,Travel_Rarely,Sales,9,1,Medical,1,620,Female,1,Sales Executive,Divorced,141180,2.0,Y,22,8,0,12.0,3,6,1,4,4.0,4.0,2.0,3,4,6.215752415458937,0.2857722914566064,1429.6230555555555,230,0,0.0,0.0
620,42,No,Non-Travel,Research & Development,5,4,Medical,1,621,Male,5,Sales Executive,Married,170460,7.0,Y,11,8,0,10.0,3,4,0,3,4.0,1.0,4.0,2,3,7.501866898148148,0.3064960233470341,1800.4480555555556,240,11,1.4433333333333334,0.0060138888888888
621,60,No,Travel_Rarely,Sales,2,2,Life Sciences,1,622,Male,2,Sales Executive,Divorced,25640,0.0,Y,14,8,1,12.0,3,11,1,9,2.0,4.0,3.0,3,3,8.617627847512784,0.2899256323054855,2059.6130555555555,239,234,148.22833333333332,0.6202022315202231
622,32,No,Travel_Frequently,Sales,10,3,Life Sciences,1,623,Female,1,Sales Executive,Married,102660,1.0,Y,11,8,0,2.0,3,2,2,2,3.0,2.0,3.0,3,3,7.265763593380615,0.2955658632564649,1707.4544444444446,235,2,0.355555555555556,0.0015130023640661
623,32,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1,624,Female,2,Research Scientist,Single,50700,4.0,Y,12,8,1,10.0,6,8,0,7,4.0,3.0,3.0,3,3,8.392867996201328,0.2918954261721014,1963.931111111111,234,216,95.2175,0.4069123931623932
624,36,No,Travel_Rarely,Sales,3,2,Marketing,1,625,Male,4,Healthcare Representative,Divorced,178610,2.0,Y,18,8,0,17.0,2,7,7,7,3.0,1.0,3.0,2,3,8.036303688141924,0.3037785521589246,1912.6402777777776,238,123,33.19777777777778,0.1394864612511671
625,33,No,Travel_Rarely,Sales,26,2,Marketing,1,626,Male,1,Research Scientist,Married,42300,0.0,Y,12,8,0,15.0,0,14,4,10,1.0,4.0,3.0,3,3,6.055536562203229,0.2840472044802422,1416.9955555555557,234,0,0.0,0.0
626,40,No,Travel_Rarely,Research & Development,1,3,Medical,1,627,Female,2,Research Scientist,Divorced,37800,7.0,Y,12,8,0,7.0,2,5,1,3,2.0,2.0,4.0,1,3,7.291101449275362,0.3115874101269125,1676.9533333333334,230,3,0.1294444444444433,0.0005628019323671
627,25,No,Travel_Rarely,Research & Development,6,2,Medical,1,628,Female,1,Laboratory Technician,Single,27680,0.0,Y,22,8,1,5.0,0,4,1,1,3.0,4.0,3.0,3,4,8.01433970856102,0.3093996909495499,1955.4988888888888,244,116,31.66166666666666,0.1297609289617486
628,30,No,Travel_Rarely,Sales,9,3,Marketing,1,629,Female,1,Research Scientist,Married,90710,0.0,Y,19,8,1,12.0,2,11,5,7,4.0,2.0,3.0,2,3,9.183357843137255,0.309306668086219,2185.639166666667,238,238,281.63916666666665,1.183357843137255
629,42,No,Travel_Frequently,Human Resources,8,2,Medical,1,630,Male,1,Sales Executive,Married,106480,3.0,Y,13,8,1,20.0,1,1,0,0,1.0,1.0,3.0,3,3,9.52881179138322,0.3017171398768851,2334.5588888888888,245,245,374.5588888888889,1.52881179138322
630,35,No,Non-Travel,Research & Development,1,1,Life Sciences,1,631,Male,2,Sales Executive,Married,136100,4.0,Y,22,8,2,16.0,4,13,4,12,3.0,4.0,2.0,2,4,9.807640027322403,0.3064883955410881,2393.0641666666666,244,244,441.06416666666667,1.8076400273224045
631,27,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,632,Male,3,Manufacturing Director,Married,34080,1.0,Y,24,8,0,9.0,2,9,6,8,1.0,1.0,2.0,3,4,9.17621483071054,0.3027371939494862,2138.058055555556,233,233,274.05805555555554,1.176214830710539
632,54,No,Travel_Frequently,Research & Development,9,2,Medical,1,633,Male,2,Sales Representative,Divorced,29830,7.0,Y,14,8,1,33.0,2,5,1,4,4.0,3.0,1.0,2,3,6.31840539284054,0.3224642481035041,1510.098888888889,239,0,0.0,0.0
633,44,No,Travel_Rarely,Human Resources,4,4,Life Sciences,1,634,Male,5,Laboratory Technician,Married,76320,1.0,Y,21,8,0,10.0,3,10,7,7,1.0,4.0,3.0,3,4,6.005806030389364,0.2933044761730775,1405.358611111111,234,0,0.0,0.0
634,19,Yes,Non-Travel,Sales,2,2,Other,1,635,Male,3,Healthcare Representative,Single,98240,1.0,Y,18,8,0,1.0,2,1,0,0,1.0,2.0,4.0,3,3,8.388885357815443,0.3100608088771587,1979.7769444444448,236,213,94.76472222222225,0.4015454331450094
635,29,No,Travel_Rarely,Research & Development,19,4,Life Sciences,1,636,Male,1,Manufacturing Director,Divorced,99500,1.0,Y,20,8,0,3.0,3,3,1,2,1.0,4.0,3.0,3,4,7.376378019323671,0.2870794527512784,1696.5669444444443,230,3,0.4358333333333331,0.0018949275362318
636,54,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,637,Male,2,Sales Executive,Married,20930,3.0,Y,19,8,0,36.0,2,10,0,9,4.0,4.0,3.0,3,3,7.671983151183971,0.2858878469200465,1871.963888888889,244,32,3.9391666666666616,0.01614412568306
637,31,No,Travel_Rarely,Research & Development,21,3,Life Sciences,1,638,Male,2,Laboratory Technician,Married,99800,1.0,Y,12,8,0,6.0,1,6,0,1,3.0,1.0,2.0,3,3,8.591818287037036,0.2954282308813459,2062.0363888888887,240,237,142.12833333333333,0.5922013888888888
638,31,No,Travel_Rarely,Sales,24,1,Marketing,1,639,Female,1,Sales Executive,Single,38940,1.0,Y,12,8,0,10.0,3,10,1,8,3.0,1.0,3.0,4,3,7.271392419962335,0.3082546323439865,1716.048611111111,236,1,0.0124999999999992,5.296610169491224e-05
639,59,No,Travel_Rarely,Research & Development,3,4,Technical Degree,1,640,Male,1,Research Scientist,Single,40510,5.0,Y,16,8,3,13.0,3,6,0,5,3.0,4.0,3.0,3,3,7.370457175925925,0.2804799351805654,1768.9097222222222,240,3,0.4975000000000005,0.0020729166666666
640,43,No,Travel_Rarely,Research & Development,11,2,Life Sciences,1,641,Male,3,Laboratory Technician,Married,168350,3.0,Y,17,8,1,25.0,3,8,0,7,3.0,4.0,3.0,3,3,6.5930100373482725,0.323009225002592,1569.1363888888889,238,0,0.0,0.0
641,49,No,Travel_Rarely,Sales,14,4,Life Sciences,1,642,Male,2,Research Scientist,Married,62300,2.0,Y,14,8,0,23.0,2,1,0,0,1.0,3.0,4.0,2,3,6.701772197962154,0.3240266064239044,1534.7058333333334,229,0,0.0,0.0
642,36,No,Travel_Frequently,Sales,5,2,Marketing,1,643,Female,1,Laboratory Technician,Married,47170,1.0,Y,19,8,1,12.0,3,11,0,7,3.0,2.0,2.0,3,3,6.086726108824874,0.2800949626298863,1479.0744444444445,243,0,0.0,0.0
643,48,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,644,Female,2,Laboratory Technician,Single,132370,5.0,Y,13,8,1,7.0,2,1,0,0,4.0,2.0,2.0,4,3,6.085262855831037,0.2948190757969787,1472.6336111111111,242,0,0.0,0.0
644,27,No,Travel_Rarely,Research & Development,6,4,Life Sciences,1,645,Male,2,Laboratory Technician,Divorced,37550,1.0,Y,19,8,0,5.0,2,5,0,3,1.0,3.0,3.0,3,3,7.984060846560846,0.2996556265510158,1844.3180555555557,231,102,25.72638888888889,0.1113696488696488
645,29,No,Travel_Rarely,Sales,17,4,Medical,1,646,Male,1,Laboratory Technician,Divorced,65820,1.0,Y,19,8,1,6.0,3,6,1,0,3.0,4.0,3.0,3,3,8.795437641723355,0.2993021243094545,2154.882222222222,245,245,194.88222222222225,0.7954376417233561
646,48,No,Travel_Rarely,Sales,1,1,Marketing,1,647,Male,2,Manufacturing Director,Single,74060,6.0,Y,14,8,2,25.0,2,1,0,0,4.0,4.0,4.0,3,3,6.1804967727063165,0.2847470993013426,1489.4997222222223,241,0,0.0,0.0
647,29,No,Travel_Rarely,Research & Development,3,3,Technical Degree,1,648,Female,2,Healthcare Representative,Divorced,48050,2.0,Y,16,8,1,9.0,2,7,1,7,4.0,4.0,2.0,3,3,6.917482492997199,0.3048124012918755,1646.3608333333334,238,0,0.0,0.0
648,34,No,Travel_Rarely,Sales,9,4,Medical,1,649,Female,2,Laboratory Technician,Married,27410,0.0,Y,15,8,1,2.0,3,1,0,0,3.0,3.0,2.0,3,3,5.984335901027078,0.2961373199966198,1424.2719444444444,238,0,0.0,0.0
649,44,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,650,Female,1,Laboratory Technician,Married,42620,7.0,Y,18,8,0,26.0,2,22,3,10,2.0,2.0,3.0,3,3,7.0229673342870775,0.2802124780691711,1636.351388888889,233,0,0.0,0.0
650,33,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,651,Female,2,Research Scientist,Divorced,161840,0.0,Y,13,8,1,10.0,2,9,0,8,4.0,3.0,3.0,4,3,11.030960351377018,0.3150812490898282,2581.244722222222,234,234,709.2447222222222,3.030960351377018
651,19,No,Travel_Rarely,Sales,2,4,Marketing,1,652,Male,3,Laboratory Technician,Single,115570,1.0,Y,22,8,0,1.0,0,1,0,1,2.0,4.0,3.0,3,4,10.783780400572246,0.2837746716834823,2512.6208333333334,233,233,648.6208333333334,2.783780400572246
652,23,No,Travel_Rarely,Sales,2,3,Medical,1,653,Male,3,Laboratory Technician,Married,18780,1.0,Y,13,8,1,1.0,2,1,0,1,4.0,3.0,3.0,3,3,7.485170093000489,0.3062025162830111,1699.1336111111111,227,10,1.327222222222222,0.0058467939304943
653,25,Yes,Travel_Frequently,Research & Development,1,1,Life Sciences,1,654,Male,1,Manufacturing Director,Single,109320,1.0,Y,11,8,1,1.0,3,1,1,0,3.0,4.0,3.0,3,3,9.204768897996358,0.3058213979009534,2245.9636111111117,244,244,293.9636111111111,1.204768897996357
654,26,No,Travel_Rarely,Human Resources,9,3,Life Sciences,1,655,Male,2,Research Scientist,Single,68110,1.0,Y,11,8,1,8.0,4,8,2,2,3.0,4.0,2.0,3,3,8.687972789115646,0.3031586123089156,2128.5533333333333,245,242,168.73916666666668,0.6887312925170068
655,45,Yes,Travel_Rarely,Human Resources,12,3,Human Resources,1,656,Male,2,Laboratory Technician,Single,43060,2.0,Y,11,8,2,26.0,3,24,1,11,1.0,2.0,3.0,3,3,9.878690476190476,0.3150198284741398,2281.9775,231,231,433.9775,1.8786904761904764
656,55,No,Non-Travel,Research & Development,27,3,Life Sciences,1,657,Female,2,Manager,Divorced,48590,1.0,Y,24,8,1,34.0,3,33,15,0,4.0,2.0,3.0,4,4,9.622883101851851,0.3255076828486855,2309.4919444444445,240,240,389.4919444444444,1.6228831018518517
657,21,Yes,Travel_Frequently,Research & Development,20,2,Medical,1,658,Female,4,Research Scientist,Single,53370,1.0,Y,14,8,1,2.0,2,2,2,2,1.0,3.0,1.0,3,3,7.594680728446288,0.2742722100116468,1830.3180555555557,241,20,2.275833333333333,0.0094432918395573
658,46,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,659,Male,1,Manufacturing Director,Married,23400,2.0,Y,13,8,1,26.0,2,11,0,8,4.0,2.0,3.0,1,3,6.90110177404295,0.2849387675104347,1642.4622222222222,238,0,0.0,0.0
659,34,No,Travel_Rarely,Sales,13,4,Medical,1,660,Male,3,Sales Representative,Single,74910,0.0,Y,14,8,1,4.0,3,3,0,2,3.0,1.0,3.0,2,3,8.918751157407407,0.2799421501707471,2140.5002777777777,240,240,220.50027777777777,0.9187511574074072
660,51,No,Travel_Frequently,Research & Development,14,3,Life Sciences,1,661,Male,2,Research Director,Divorced,105270,4.0,Y,14,8,0,31.0,3,29,11,10,4.0,2.0,2.0,3,3,10.986178861788618,0.3128783108763047,2702.6,246,246,734.6,2.986178861788618
661,59,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1,662,Male,2,Research Scientist,Single,165950,6.0,Y,21,8,1,25.0,2,9,5,4,4.0,4.0,2.0,3,4,6.592285137701804,0.3074898517673869,1542.594722222222,234,0,0.0,0.0
662,34,No,Travel_Frequently,Sales,14,4,Medical,1,663,Female,3,Research Scientist,Divorced,88340,4.0,Y,13,8,1,15.0,1,11,5,10,3.0,2.0,4.0,3,3,6.795719907407407,0.3192208139179256,1630.9727777777778,240,0,0.0,0.0
663,28,No,Travel_Frequently,Research & Development,2,3,Other,1,664,Female,1,Manager,Single,55770,0.0,Y,19,8,0,5.0,3,4,0,2,4.0,3.0,2.0,3,3,10.374410628019325,0.2656151919515585,2386.1144444444444,230,230,546.1144444444444,2.374410628019324
